x,x,x
"Hule de Soporte de Cristal para Volkswagen 1500, 1600, 1600i, Brasilia, Combi , Caribe y Atlantic",$45.00,https://refaccionariamario.com/hules-de-ventana/1201-hule-de-soporte-de-cristal-para-volkswagen-1500-1600-1600i-brasilia-combi-caribe-y-atlantic.html
Relay de luces intermitentes Vw Sedan. (2 patas),$180.00,https://refaccionariamario.com/relays/2904-relay-de-luces-intermitentes-vw-sedan.html
"Rotula Superior Safety para VW Sedan 1600, 1600i",$115.00,https://refaccionariamario.com/rotulas/583-rotula-conectora-de-brazo-de-suspension-superior-para-vw-sedan-1600-1600i.html
Letrero Metálico VOLKSWAGEN Estilo Cursiva para VW Sedan,$120.00,https://refaccionariamario.com/letreros/2906-letrero-volkswagen-cursiva.html
"Salpicadera Delantera Derecha de Fibra de Vidrio para VW Sedan 1500, 1600, 1600i",$845.00,https://refaccionariamario.com/salpicaderas/584-salpicadera-delantera-derecha-vw-sedan.html
"Juego de Mascarillas de Aluminio con Rayas para VW Sedan 1600, 1600i",$590.00,https://refaccionariamario.com/mascarillas/1208-juego-de-marcarillas-de-aluminio-con-rayas-para-vw-sedan-1600-1600i.html
"Salpicadera Delantera Izquierda de Fibra de Vidrio para VW Sedan 1500, 1600, 1600i",$845.00,https://refaccionariamario.com/salpicaderas/585-salpicadera-delantera-izquierda-de-fibra-de-vidrio-para-vw-sedan-1500-1600-1600i.html
"Tornillo de Manija de Elevador y Concha Interior para VW Sedan, Combi, Brasilia, Safari, Caribe, Atlantic, Golf A2, Jetta A2",$3.00,https://refaccionariamario.com/tornillos-de-manija/3521-tornillo-de-manija-de-elevador-y-concha-interior-para-vw-sedan-combi-brasilia-safari-caribe-atlantic-golf-a2-jetta-a2.html
"Salpicadera Trasera Derecha de Fibra de Vidrio para VW Sedan 1600, 1600i",$845.00,https://refaccionariamario.com/salpicaderas/586-salpicadera-trasera-derecha-de-fibra-de-vidrio-para-vw-sedan-1600-1600i.html
"Resorte de Mariposa de Carburador para VW Sedán, Combi 1500, 1600, Brasilia, safari, Hormiga",$5.00,https://refaccionariamario.com/resortes-de-carburador/3954-resorte-de-mariposa-de-carburador-para-vw-sedan-combi-1500-1600-brasilia-safari-hormiga.html
"Salpicadera Trasera Izquierda de Fibra de Vidrio para VW Sedan 1600, 1600i",$845.00,https://refaccionariamario.com/salpicaderas/587-salpicadera-trasera-izquierda-de-fibra-de-vidrio-para-vw-sedan-1600-1600i.html
Juego de Fundas Cromadas de Poste de Puerta para VW Sedan,$240.00,https://refaccionariamario.com/cubiertas/1212-cubrepostes-vw-sedan-cromados.html
Relay de 5 Terminales HELLA,$85.00,https://refaccionariamario.com/relays/4041-relay-de-5-terminales-hella.html
Seguro de manija de cofre Galvanizado para VW Sedan,$55.00,https://refaccionariamario.com/seguros-de-cofre/590-seguro-cofre-vw-sedan.html
Juego de Estribos Interiores Largos Cromados para VW Sedán,$480.00,https://refaccionariamario.com/estribos/4178-juego-de-estribos-interiores-largos-cromados-para-vw-sedan.html
Seguro de manija de cofre Galvanizado con funda color Negro para VW Sedan,$60.00,https://refaccionariamario.com/seguros-de-cofre/591-seguro-cofre-vw-sedan.html
Barra Estabilizadora Trasera con Gomas para VW Sedan,$405.00,https://refaccionariamario.com/barras/4179-barra-estabilizadora-trasera-con-gomas-para-vw-sedan.html
"Seguro de Plástico Tipo Original para VW Sedan, Caribe, Atlantic, Combi",$15.00,https://refaccionariamario.com/seguros-de-puerta/592-seguro-de-plastico-tipo-original-para-vw-sedan-caribe-atlantic-combi.html
"Balatas Delanteras de Tambor para Vw Sedan, Brasilia y Safari (RECONSTRUIDAS)",$495.00,https://refaccionariamario.com/balatas/4206-balatas-delanteras-de-tambor-para-vw-sedan-brasilia-y-safari-reconstruidas.html
"Seguro de tapa de Motor Galvanizado para VW Sedan 1600, 1600i",$45.00,https://refaccionariamario.com/seguros-de-tapa/593-seguro-tapa-motor-vw-sedan.html
"Junta de Campana de Transmisión para VW Sedan 1500, 1600, 1600i y Brasilia.",$20.00,https://refaccionariamario.com/juntas-de-campana/1223-junta-de-campana-de-transmision-para-vw-sedan-1500-1600-1600i.html
"Arillo Metálico de Volante Clásico Interruptor de claxon para VW Sedan 1200, 1500",$315.00,https://refaccionariamario.com/arillos/4729-arillo-metalico-de-volante-clasico-interruptor-de-claxon-para-vw-sedan-1200-1500.html
Separador balatas Vw Sedan.,$75.00,https://refaccionariamario.com/separadores-de-balata/596-separador-balatas-vw-sedan.html
Boton de Limpiadores para Sedan Modelos Viejos,$85.00,https://refaccionariamario.com/palancas-electricas/4730-boton-de-limpiadores-para-sedan-modelos-viejos.html
"Junta de Punterías de Corcho para Motores VW 1500, 1600, 1600i Enfriados por Aire",$30.00,https://refaccionariamario.com/juntas-de-punteria/1226-c.html
"Boton de Luces ""Beige"" Vw Sedan 1200, Combi 1500",$45.00,https://refaccionariamario.com/switchs-de-luces/4731-boton-de-luces-beige-vw-sedan-1200-combi-1500.html
"Soporte de Caja de Velocidades Dai para VW Sedan, Brasilia",$200.00,https://refaccionariamario.com/soportes-de-caja/602-soporte-de-caja-de-velocidades-dai-para-vw-sedan-brasilia.html
"Boton de Luces ""Gris"" Vw Sedan 1200, Combi 1500",$45.00,https://refaccionariamario.com/switchs-de-luces/4732-boton-de-luces-gris-vw-sedan-1200-combi-1500.html
"Juego de Soportes de Cristal de Ventana para VW Sedan 1600, 1600i",$135.00,https://refaccionariamario.com/soportes-de-cristal/604-soporte-cristal-vw-sedan.html
Brack de Defensa Delantera para VW Sedan 1200,$250.00,https://refaccionariamario.com/bracks/4733-brack-de-defensa-delantera-para-vw-sedan-1200.html
Brack de Defensa Trasera para VW Sedan 1200,$250.00,https://refaccionariamario.com/bracks/4734-brack-de-defensa-trasera-para-vw-sedan-1200.html
"Spoiler de Defensa Delantera Tipo Sencillo para VW sedán 1500, 1600, 1600i",$110.00,https://refaccionariamario.com/spoilers/610-spoiler-delantero-vw-sedan.html
"Spoiler de Defensa Delantera con 4 Aberturas Rectangulares para VW sedán 1500, 1600, 1600i",$145.00,https://refaccionariamario.com/spoilers/611-spoiler-delantero-vw-sedan.html
Caratula de Radio para Sedan y Combi Modelos Viejos Sapphire IX (8BV),$225.00,https://refaccionariamario.com/caratulas-de-radio/4736-caratula-de-radio-para-sedan-y-combi-modelos-viejos-sapphire-ix-8bv.html
"Spoiler de Defensa Delantera con 4 Aberturas y 3 Postes para VW sedán 1500, 1600, 1600i",$185.00,https://refaccionariamario.com/spoilers/612-spoiler-delantero-vw-sedan.html
"Centro de Volante Clásico Protector de Claxon con Emblema Wolfburg para VW Sedán 1200, 1500",$730.00,https://refaccionariamario.com/centros-de-volante/4737-centro-de-volante-clasico-protector-de-claxon-con-emblema-wolfburg-para-vw-sedan-1200-1500.html
"Spoiler de Defensa Delantera con 2 Aberturas Redondas y Entrada Central para VW sedán 1500, 1600, 1600i",$230.00,https://refaccionariamario.com/spoilers/613-spoiler-delantero-vw-sedan.html
"Juego de 2 Coderas Color Beige con Moldura Cromada para VW Sedan 1200, 1500",$550.00,https://refaccionariamario.com/coderas/4738-juego-de-2-coderas-color-beige-con-moldura-cromada-para-vw-sedan-1200-1500.html
"Spoiler Trasero de Tapa de Motor con Luz de Stop para VW sedán 1500, 1600, 1600i",$330.00,https://refaccionariamario.com/spoilers/615-spoiler-trasero-de-tapa-de-motor-con-luz-de-stop-para-vw-sedan-1500-1600-1600i.html
"Laina de Ajuste de Cigüeñal Calibre 32 Febi para VW Sedan, Combi 1500, 1600, Brasilia, Safari, Hormiga",$15.00,https://refaccionariamario.com/lainas-de-ciguenal/1236-laina-de-ajuste-de-cigueenal-calibre-32-febi-para-vw-sedan-combi-1500-1600-brasilia-safari-hormiga.html
Juego de Coderas Color Negro y Moldura Cromada para Vw Sedan 1200,$550.00,https://refaccionariamario.com/coderas/4739-juego-de-coderas-para-vw-sedan.html
"Spoiler de Defensa Trasera con Abertura Central para VW Sedán 1500, 1600, 1600i",$120.00,https://refaccionariamario.com/spoilers/616-spoiler-de-defensa-trasera-con-abertura-central-para-vw-sedan-1500-1600-1600i.html
Juego de Coderas con Moldura Cromada Color Blanco para Vw Sedan,$550.00,https://refaccionariamario.com/coderas/4740-juego-de-coderas-para-vw-sedan.html
"Spoiler de Defensa Trasera con Abertura Central y 2 Hoyos para VW sedán 1500, 1600, 1600i",$120.00,https://refaccionariamario.com/spoilers/617-spoiler-trasero-vw-sedan.html
Letrero Metálico VW 1200 Cromado para VW Sedan 1200,$155.00,https://refaccionariamario.com/letreros/4745-letrero-vw-1200.html
"Cilindro de Switch de Arranque con Llave Bruck para VW Sedan, Combi, Atlantic, Caribe, Golf A2, Jetta A2",$95.00,https://refaccionariamario.com/switchs-de-arranque/618-cilindro-de-switch-de-arranque-con-llave-bruck-para-vw-sedan-combi-atlantic-caribe-golf-a2-jetta-a2.html
"Switch Interruptor de Luces Intermitentes Voltmax para VW Sedan 1600i, Combi 1800, Golf A2, Jetta A2",$95.00,https://refaccionariamario.com/switchs-de-intermitentes/619-switch-interruptor-de-luces-intermitentes-voltmax-para-vw-sedan-1600i-combi-1800-golf-a2-jetta-a2.html
"Laina de Rueda Trasera para VW Sedán 1500, 1600, 1600i",$40.00,https://refaccionariamario.com/lainas-de-rueda/1240-laina-de-rueda-trasera-para-vw-sedan-1500-1600-1600i.html
Plafón de Luz de Stop Cromado para VW Sedan,$755.00,https://refaccionariamario.com/luces-stop/4748-plafon-de-luz-de-stop-cromado-para-vw-sedan.html
"Switch Interruptor de Luces de Faro Bruck para VW Sedan 1600i, Combi 1800, Golf A2, Jetta A2",$85.00,https://refaccionariamario.com/switchs-de-luces/620-switch-interruptor-de-luces-de-faro-bruck-para-vw-sedan-1600i-combi-1800-golf-a2-jetta-a2.html
Nariz Metálica de Placa Trasera VW Sedan 1200,$290.00,https://refaccionariamario.com/conchas-de-placa/4749-nariz-metalica-de-placa-trasera-vw-sedan-1200.html
"Manguera de Frenos de Rueda Trasera para VW Sedan 1600, 1600i",$70.00,https://refaccionariamario.com/mangueras-de-frenos/1256-manguera-de-frenos-de-rueda-trasera-para-vw-sedan-1600-1600i.html
Herramienta con Perilla Cromada Saca tapón de Rin para modelos Volkswagen,$110.00,https://refaccionariamario.com/extractores/4754-sacatapon-de-rhines-para-vw-sedan-y-combi.html
Juego de Coderas Color Gris con Moldura cromada para Vw Sedan,$550.00,https://refaccionariamario.com/coderas/4757-juego-de-coderas-para-vw-sedan.html
"Tambor de Frenos de Rueda Delantera de 4 Birlos Rivsa para VW Sedan 1600, 1600i",$695.00,https://refaccionariamario.com/tambores/626-tambor-de-frenos-de-rueda-delantera-de-4-birlos-rivsa-para-vw-sedan-1600-1600i.html
"Mica Acrílica de Calavera Rojo, Blanco Mirsa para VW Sedan 1500",$125.00,https://refaccionariamario.com/micas-de-calavera/1300-mica-acrilica-de-calavera-rojo-blanco-mirsa-para-vw-sedan-1500.html
"Tambor de Frenos de Rueda Trasera de 4 Birlos para VW Sedan 1600, 1600i",$680.00,https://refaccionariamario.com/tambores/627-tambor-trasero-vw-sedan-16.html
Filtro de Gasolina Universal de Cristal,$180.00,https://refaccionariamario.com/filtros-de-gasolina/4856-filtro-de-gasolina-universal-de-cristal.html
Chicote de Acelerador Cahsa para Sedan 1200,$45.00,https://refaccionariamario.com/chicotes-de-acelerador/4931-chicote-de-acelerador-cahsa-para-sedan-1200.html
Juego de Botaguas de Acrílico de Puertas Delanteras para Vw Sedan,$395.00,https://refaccionariamario.com/botaguas/5553-juego-de-botaguas-de-acrilico-de-puertas-delanteras-para-vw-sedan.html
Tapa bocina Vw Sedan Gris,$315.00,https://refaccionariamario.com/tapas-de-bocinas/633-tapa-bocina-vw-sedan.html
Palanca velocidades para VW sedan 1500,$100.00,https://refaccionariamario.com/palancas-de-velocidades/1330-palanca-velocidades-vw-sedan.html
"Juego de Tapones de Valvula ""VW"" Azul",$40.00,https://refaccionariamario.com/tapones-de-valvula/5580-juego-de-tapones-de-valvula-vw-azul.html
"Juego de Tapones de Valvula ""VW"" Negros",$40.00,https://refaccionariamario.com/tapones-de-valvula/5581-juego-de-tapones-de-valvula-vw-negros.html
"Perilla de Switch de Luces para VW Sedan 1500, 1600, Combi 1500, 1600",$35.00,https://refaccionariamario.com/perillas-de-luz/1342-perilla-de-switch-de-luces-para-vw-sedan-1500-1600-combi-1500-1600.html
"Juego de Tapones de Valvula ""VW"" Rojos",$40.00,https://refaccionariamario.com/tapones-de-valvula/5582-juego-de-tapones-de-valvula-vw-rojos.html
"Juego de Tapones de Valvula ""VW"" Azules Con llave ANTIROBO",$80.00,https://refaccionariamario.com/tapones-de-valvula/5583-juego-de-tapones-de-valvula-vw-azules-con-llave-antirobo.html
Tapa de Distribuidor de Encendido Electrónico Voltmax para VW Sedán 1600i,$50.00,https://refaccionariamario.com/tapas-de-distribuidor/638-tapa-de-distribuidor-de-encendido-electronico-voltmax-para-vw-sedan-1600i.html
"Juego de Tapones de Valvula ""VW"" Negros Con llave ANTIROBO",$80.00,https://refaccionariamario.com/tapones-de-valvula/5584-juego-de-tapones-de-valvula-vw-negros-con-llave-antirobo.html
"Juego de Tapones de Valvula ""VW"" Rojos Con llave ANTIROBO",$80.00,https://refaccionariamario.com/tapones-de-valvula/5585-juego-de-tapones-de-valvula-vw-rojos-con-llave-antirobo.html
Tapacubo Protector de Eje de Rueda Delantera Izquierda con Hoyo para VW Sedan 1600i,$20.00,https://refaccionariamario.com/tapacubos/648-tapacubo-protector-de-eje-de-rueda-delantera-izquierda-con-hoyo-para-vw-sedan-1600i.html
Tapacubo Protector de Eje de Rueda Delantera Derecha sin Hoyo para VW Sedan 1600i,$15.00,https://refaccionariamario.com/tapacubos/649-tapacubo-protector-de-eje-de-rueda-delantera-derecha-sin-hoyo-para-vw-sedan-1600i.html
"Juego de 4 Tapas Acolchadas de Puertas y Paredes Color Gris para VW Sedan 1600, 1600i",$590.00,https://refaccionariamario.com/tapas-de-puertas/652-juego-de-4-tapas-acolchadas-de-puertas-y-paredes-color-gris-para-vw-sedan-1600-1600i.html
Letrero de Acero Inoxidable con Leyenda BUG para VW Sedán,$135.00,https://refaccionariamario.com/letreros/5949-letrero-de-acero-inoxidable-con-leyenda-bug-para-vw-sedan.html
"Juego de 4 Tapas de Puertas y Paneles Traseros Color Gris para VW Sedán 1600, 1600i",$310.00,https://refaccionariamario.com/tapas-de-puertas/653-juego-de-4-tapas-de-puertas-y-paneles-traseros-color-gris-para-vw-sedan-1600-1600i.html
Letrero Metálico KAFFER,$140.00,https://refaccionariamario.com/letreros/5950-letrero-kafer.html
"Juego de 4 Tapas Acolchadas de Puertas y Paredes Color Negro para VW Sedan 1600, 1600i",$590.00,https://refaccionariamario.com/tapas-de-puertas/654-juego-de-4-tapas-acolchadas-de-puertas-y-paredes-color-negro-para-vw-sedan-1600-1600i.html
"Juego Completo de Tapas de puertas y Paredes color NEGRO para VW Sedan 1600, 1600i",$310.00,https://refaccionariamario.com/tapas-de-puertas/655-juego-completo-de-tapas-de-puertas-y-paredes-color-negro-para-vw-sedan-1600-1600i.html
"Retén de Cigüeñal TF Victor para VW Sedan, Hormiga, Brasilia, Combi",$60.00,https://refaccionariamario.com/retenes/1405-reten-de-cigueenal-tf-victor-para-vw-sedan-hormiga-brasilia-combi.html
"Par de Rejillas para Ventanas de Sedan, Combi, Caribe, Atlantic, Golf A2, Jetta A2",$495.00,https://refaccionariamario.com/rejillas-de-ventana/5954-rejilla-para-ventana-de-sedan-combi-caribe-atlantic-golf-a2-jetta-a2.html
"Tapón de Gasolina con Llave para VW Sedan 1600, 1600i, Brasilia",$115.00,https://refaccionariamario.com/tapones-de-gasolina/669-tapon-de-gasolina-con-llave-para-vw-sedan-1600-1600i-brasilia.html
Juego de Separadores o Aumentos de Tapa de Motor para VW Sedan,$225.00,https://refaccionariamario.com/separadores-de-tapa-de-motor/5956-juego-de-separadores-o-aumentos-de-tapa-de-motor-para-vw-sedan.html
"Tapón de Rin Cromado con Emblema VW para Sedán, Combi, Safari, Brasilia",$170.00,https://refaccionariamario.com/tapones-de-rin/671-tapon-de-rin-cromado-con-emblema-vw-para-sedan-combi-safari-brasilia.html
Ajustador de Frenos de Tambor para VW Sedan,$45.00,https://refaccionariamario.com/ajustadores/791-ajustador-de-frenos-de-tabor-para-vw-sedan.html
"Balero Exterior de Rueda Delantera Aremi para VW Sedán 1200, 1500",$85.00,https://refaccionariamario.com/baleros-de-rueda/6113-balero-exterior-de-rueda-delantera-aremi-para-vw-sedan-1200-1500.html
"Tapón de Rin Plano Color Gris para VW Sedán, Combi, Safari, Brasilia",$160.00,https://refaccionariamario.com/tapones-de-rin/673-tapon-de-rin-plano-color-gris-para-vw-sedan-combi-safari-brasilia.html
Kit Completo de Toldo y Postes Perforados Color Crema para Vw Sedan,$695.00,https://refaccionariamario.com/toldos/677-kit-completo-de-toldo-y-postes-perforados-color-crema-para-vw-sedan.html
"Grapa Metálica de Moldura Ancha Cromada Exterior para VW Sedan 1200, 1500",$20.00,https://refaccionariamario.com/grapas-de-moldura/6157-grapa-metalica-de-moldura-ancha-cromada-exterior-para-vw-sedan-1200-1500.html
Tapa de Bomba de Aceite para Motor VW Enfriado por Aire,$60.00,https://refaccionariamario.com/tapas-de-aceite/635-tapa-de-bomba-de-aceite-para-motor-vw-enfriado-por-aire.html
Kit Completo de Toldo y Postes Color Gris Perforado para VW Sedan,$740.00,https://refaccionariamario.com/toldos/678-kit-completo-de-toldo-y-postes-color-gris-perforado-para-vw-sedan.html
Kit Completo de Toldo y Postes Perforado Color Negro para VW Sedan,$695.00,https://refaccionariamario.com/toldos/679-kit-completo-de-toldo-y-postes-perforado-color-negro-para-vw-sedan.html
Tolva de Cabeza 1 y 2 Color Negro de Motor Fuel Injection para VW Sedan 1600i,$165.00,https://refaccionariamario.com/tolvas-de-cabeza/680-tolva-de-cabeza-1-y-2-color-negro-de-motor-fuel-injection-para-vw-sedan-1600i.html
Juego de 4 Corbatas Cara Blanca de Rines de 15 Pulgadas para VW Sedan,"$1,475.00",https://refaccionariamario.com/sobrellantas/6493-juego-de-4-corbatas-cara-blanca-de-rines-de-15-pulgadas-para-vw-sedan.html
Tolva de Cabeza 3 y 4 Color Negro de Motor Fuel Injection para VW Sedan 1600i,$165.00,https://refaccionariamario.com/tolvas-de-cabeza/681-tolva-de-cabeza-3-y-4-color-negro-de-motor-fuel-injection-para-vw-sedan-1600i.html
Tolva de Cabeza 1 y 2 Cromada para VW Sedan 1600i Motor Fuel Injection,$390.00,https://refaccionariamario.com/tolvas-de-cabeza/686-tolva-de-cabeza-1-y-2-cromada-para-vw-sedan-1600i-motor-fuel-injection.html
Tapacubo y Grasera de Rueda Delantera Izquierda para VW Sedán,$30.00,https://refaccionariamario.com/tapacubos/646-tapacubo-y-grasera-de-rueda-delantera-izquierda-para-vw-sedan.html
Tolva Enfriadora Derecha de Motor para Vw Sedan,$140.00,https://refaccionariamario.com/tolvas-de-enfriamiento/687-tolva-enfriadora-derecha-de-motor-para-vw-sedan.html
Tapacubo Protector de Eje de Rueda Delantera Derecha para VW Sedan 1600,$25.00,https://refaccionariamario.com/tapacubos/647-tapacubo-protector-de-eje-de-rueda-delantera-derecha-para-vw-sedan-1600.html
